,close,EMA_12,EMA_26,MACD,Signal,MACD_Histogram,Buy_Signal,Sell_Signal
2025,266.88,266.82593143999793,266.8007221770062,0.02520926299172288,0.011969097268479827,0.013240165723243054,False,False
2026,266.59,266.7896342953829,266.7851131268576,0.004521168525286612,0.010479511519841184,-0.0059583429945545725,False,True
2027,266.61,266.7619982499394,266.7721417841274,-0.010143534188046033,0.0063549023782637415,-0.016498436566309775,False,False
2028,266.56,266.7309215961026,266.75642757789575,-0.02550598179317376,-1.7274456023758968e-05,-0.02548870733715,False,False
2029,266.58,266.70770288900985,266.743358868422,-0.035655979412126726,-0.007145015447244353,-0.028510963964882372,False,False
2030,266.58,266.6880562907006,266.7312582115018,-0.043201920801209326,-0.01435639651803735,-0.028845524283171976,False,False
2031,266.0,266.58220147674666,266.6770909365758,-0.094889459829119,-0.030463009180253683,-0.06442645064886532,False,False
2032,265.95,266.4849397110933,266.62323234868126,-0.13829263758793786,-0.05202893486179052,-0.08626370272614733,False,False
2033,266.05,266.41802590938664,266.58077069322337,-0.16274478383672886,-0.07417210465677819,-0.08857267917995067,False,False
2034,265.75,266.3152526925579,266.519232123355,-0.20397943079706238,-0.10013356988483504,-0.10384586091222733,False,False
2035,265.39,266.1729061244721,266.43558529940276,-0.2626791749306676,-0.13264269089400155,-0.13003648403666607,False,False
2036,265.6,266.08476672070714,266.3736900920396,-0.288923371332487,-0.16389882698169866,-0.12502454435078836,False,False
2037,265.99,266.0701872252137,266.3452686037404,-0.2750813785266928,-0.1861353372906975,-0.08894604123599528,False,False
2038,266.5,266.1363122674885,266.35673018864856,-0.220417921160049,-0.1929918540645678,-0.027426067095481177,False,False
2039,266.5,266.1922642263364,266.3673427672672,-0.17507854093076958,-0.18940919143780816,0.014330650507038578,True,False
2040,266.55,266.24730049920777,266.3808729326548,-0.13357243344705694,-0.17824183983965794,0.044669406392601,False,False
2041,266.58,266.2984850377912,266.3956230857915,-0.09713804800031767,-0.1620210814717899,0.06488303347147223,False,False
2042,266.55,266.3371796473618,266.4070584127699,-0.06987876540813431,-0.14359261825905878,0.07371385285092447,False,False
2043,266.55,266.3699212400753,266.41764667849066,-0.04772543841534116,-0.12441918229031526,0.0766937438749741,False,False
2044,266.35,266.3668564339099,266.4126358134173,-0.04577937950739397,-0.108691221733731,0.06291184222633703,False,False
2045,266.5,266.3873400594622,266.41910723464565,-0.03176717518346095,-0.093306412423677,0.06153923724021605,False,False
2046,266.02,266.3308262041603,266.38954373578304,-0.05871753162273308,-0.08638863626348822,0.027671104640755145,False,False
2047,266.01,266.2814683265972,266.36142938498426,-0.07996105838708445,-0.08510312068820747,0.005142062301123018,False,False
2048,266.12,266.2566270455822,266.3435457268373,-0.08691868125509927,-0.08546623280158583,-0.001452448453513444,False,True
2049,266.12,266.235607500108,266.3269867841086,-0.09137928400059536,-0.08664884304138774,-0.0047304409592076185,False,False
2050,265.97,266.1947448077837,266.3005433186191,-0.10579851083537051,-0.0904787766001843,-0.015319734235186205,False,False
2051,266.06,266.17401483735546,266.28272529501766,-0.10871045766219822,-0.09412511281258709,-0.014585344849611132,False,False
2052,266.44,266.21493563160845,266.29437527316446,-0.07943964155600725,-0.09118801856127112,0.011748377005263877,True,False
2053,266.5,266.2587916882841,266.30960673441155,-0.05081504612746812,-0.08311342407451053,0.032298377947042406,False,False
2054,266.08,266.2312852747019,266.2925988281588,-0.06131355345689826,-0.07875344995098808,0.01743989649408982,False,False
2055,266.0,266.19570292474776,266.2709248408878,-0.07522191614003759,-0.07804714318879799,0.002825227048760398,False,False
2056,266.0,266.1655947824789,266.2508563341554,-0.08526155167652405,-0.0794900248863432,-0.00577152679018085,False,True
2057,265.6,266.07858020055903,266.2026447538476,-0.12406455328857646,-0.08840493056678986,-0.035659622721786605,False,False
2058,265.6,266.0049524773961,266.15800440171074,-0.15305192431463865,-0.10133432931635962,-0.051717594998279035,False,False
2059,265.52,265.9303444039505,266.11074481639884,-0.18040041244830718,-0.11714754594274913,-0.06325286650555804,False,False
2060,264.72,265.74413757257355,266.0077266818508,-0.263589109277234,-0.1464358586096461,-0.11715325066758789,False,False
2061,263.9,265.46042409986995,265.85159877949144,-0.39117467962148567,-0.19538362281201405,-0.19579105680947162,False,False
2062,263.97,265.2311280845054,265.7122210921217,-0.4810930076163231,-0.25252549977287586,-0.22856750784344726,False,False
2063,263.93,265.030954533043,265.5802047149275,-0.5492501818845312,-0.31187043619520693,-0.2373797456893243,False,False
2064,264.46,264.9431153741133,265.49722658789585,-0.5541112137825621,-0.360318591712678,-0.19379262206988412,False,False
2065,264.95,264.9441745473266,265.45669128508877,-0.5125167377621551,-0.3907582209225734,-0.12175851683958172,False,False
2066,264.6,264.89122461696866,265.3932326713785,-0.5020080544098278,-0.41300818762002434,-0.08899986678980343,False,False
2067,264.6,264.8464208297427,265.3344746957208,-0.4880538659780882,-0.4280173232916371,-0.06003654268645109,False,False
2068,264.95,264.8623560867054,265.30599508863037,-0.4436390019249643,-0.4311416590183026,-0.012497342906661713,False,False
2069,264.6,264.8219936118277,265.25369915613925,-0.43170554431156916,-0.4312544360769559,-0.0004511082346132511,False,False
2070,264.87,264.829379210008,265.22527699642524,-0.3958977864172084,-0.4241831061450064,0.02828531972779802,True,False
2071,265.28,264.8987054853914,265.2293305522456,-0.3306250668541679,-0.40547149828683876,0.07484643143267083,False,False
2072,265.02,264.9173661799466,265.21382458541257,-0.29645840546595537,-0.38366887972266206,0.0872104742567067,False,False
2073,265.55,265.01469445995485,265.23872646797463,-0.22403200801977619,-0.35174150538208493,0.12770949736230874,False,False
2074,265.9,265.1508953122695,265.2877096925691,-0.13681438029959736,-0.30875608036558744,0.17194170006599008,False,False
2075,265.46,265.1984498796126,265.30047193756394,-0.10202205795133068,-0.2674092758827361,0.16538721793140543,False,False
2076,265.55,265.25253451351836,265.3189554977444,-0.06642098422605613,-0.22721161755140012,0.160790633325344,False,False
2077,265.78,265.3336830499001,265.35310694235596,-0.019423892455847636,-0.18565407253228963,0.166230180076442,False,False
2078,265.75,265.3977318114539,265.3825064281074,0.01522538334654655,-0.1454781813565224,0.16070356470306896,False,False
2079,265.76,265.45346537892254,265.41046891491425,0.04299646400829715,-0.1077832522835585,0.15077971629185566,False,False
2080,265.67,265.48677839754987,265.42969343973544,0.0570849578144248,-0.07480961026396185,0.13189456807838665,False,False
2081,265.24,265.4488124902345,265.41564207382913,0.033170416405368996,-0.05321360493009568,0.08638402133546468,False,False
2082,265.24,265.41668749173687,265.4026315498418,0.014055941895094293,-0.039759695565057686,0.05381563746015198,False,False
2083,265.7,265.4602740314697,265.4246588424461,0.035615189023587845,-0.02468471864732858,0.060299907670916426,False,False
2084,265.69,265.49561648816666,265.44431374300564,0.05130274516102418,-0.009487225885658028,0.060789971046682205,False,False
2085,265.75,265.5347524130641,265.46695716944964,0.0677952436144551,0.0059692680143646,0.0618259756000905,False,False
2086,265.4,265.5140212725927,265.46199737912,0.052023893472664895,0.01518019310602466,0.03684370036664024,False,False
2087,265.01,265.43647953834767,265.4285160917778,0.007963446569874577,0.013736843798794644,-0.0057733972289200665,False,True
2088,265.73,265.481636532448,265.4508482331276,0.030788299320420265,0.017147134903119768,0.013641164417300497,True,False
2089,265.65,265.5075386043791,265.4656002158589,0.041938388520179615,0.022105385626531738,0.019833002893647877,False,False
2090,264.93,265.41868651139765,265.4259261257953,-0.0072396143976334315,0.016236385621698705,-0.023476000019332137,False,True
2091,264.75,265.3158116634903,265.3758575238845,-0.06004586039421156,0.0009799364185166526,-0.06102579681272821,False,False
2092,264.79,265.2349175614149,265.33246067026346,-0.09754310884858342,-0.01872467263490336,-0.07881843621368005,False,False
2093,265.0,265.1987763981203,265.30783395394764,-0.10905755582734855,-0.036791249273392404,-0.07226630655395615,False,False
2094,264.81,265.1389646445633,265.27095736476633,-0.13199272020301578,-0.05583154345931708,-0.0761611767436987,False,False
2095,265.48,265.1914316223228,265.2864420044133,-0.09501038209049284,-0.06366731118555224,-0.031343070904940595,False,False
2096,265.57,265.2496729111962,265.30744630038265,-0.05777338918642272,-0.06248852678572635,0.004715137599303629,True,False
2097,265.32,265.2604924633199,265.308376204058,-0.047883740738086544,-0.05956756957619839,0.011683828838111844,False,False
2098,264.97,265.21580131511683,265.2833113000537,-0.06750998493686211,-0.061156052648331134,-0.0063539322885309765,False,True
2099,264.9,265.16721649740657,265.2549178704201,-0.08770137301354453,-0.06646511672137381,-0.021236256292170713,False,False
2100,265.38,265.1999524208825,265.26418321335194,-0.06423079246945917,-0.06601825187099089,0.0017874594015317158,True,False
2101,265.08,265.1814982022852,265.2505400123629,-0.06904181007769239,-0.06662296351233118,-0.0024188465653612046,False,True
2102,264.9,265.138190786549,265.22457408552117,-0.08638329897218,-0.07057503060430095,-0.015808268367879047,False,False
2103,264.9,265.1015460501568,265.20053156066774,-0.09898551051094273,-0.0762571265856293,-0.022728383925313428,False,False
2104,264.88,265.06746204244035,265.17678848209977,-0.10932643965941224,-0.0828709892003859,-0.02645545045902635,False,False
2105,264.51,264.9816986512957,265.12739674268494,-0.14569809138924938,-0.0954364096381586,-0.05026168175109079,False,False
2106,264.88,264.9660527049425,265.1090710580416,-0.1430183530990803,-0.10495279833034293,-0.03806555476873735,False,False
2107,264.88,264.95281382725904,265.09210283152,-0.13928900426094515,-0.11182003951646338,-0.027468964744481766,False,False
2108,265.06,264.9693040076807,265.089724844,-0.12042083631928335,-0.11354019887702739,-0.006880637442255963,False,False
2109,265.06,264.9832572372683,265.08752300370367,-0.10426576643538965,-0.11168531238869985,0.007419545953310194,True,False
2110,265.58,265.0750638161501,265.1240027812071,-0.04893896505700468,-0.09913604292236082,0.05019707786535614,False,False
2111,265.62,265.158900152127,265.1607433159325,-0.0018431638055176336,-0.07967746709899218,0.07783430329347454,False,False
2112,265.7,265.242146282569,265.20068825549305,0.04145802707597568,-0.055450368263998615,0.0969083953399743,False,False
2113,265.43,265.2710468544815,265.2176743106417,0.05337254383977097,-0.0336857858432447,0.08705832968301566,False,False
2114,265.7,265.3370396460997,265.25340213948306,0.08363750661663971,-0.010221127351267817,0.09385863396790753,False,False
2115,265.7,265.3928797005459,265.2864834624843,0.10639623806162035,0.013102345731309818,0.09329389233031053,False,False
2116,265.99,265.4847443620004,265.33859579859654,0.1461485634038695,0.03971158926582176,0.10643697413804774,False,False
2117,265.41,265.473245229385,265.3438849987005,0.1293602306844832,0.05764131754955405,0.07171891313492916,False,False
2118,265.03,265.4050536556334,265.32063425805603,0.08441939757739192,0.06299693355512163,0.021422464022270285,False,False
2119,265.4,265.4042761701514,265.3265132019037,0.0777629682476686,0.06595014049363103,0.011812827754037566,False,False
2120,265.39,265.4020798362819,265.3312159276886,0.07086390859331004,0.06693289411356684,0.0039310144797432,False,False
2121,265.04,265.34637524608473,265.30964437748946,0.03673086859527075,0.060892489009907624,-0.024161620414636875,False,True
2122,265.39,265.3530867466871,265.3155966458236,0.037490100863522,0.056212011380630506,-0.018721910517108503,False,False
2123,265.0,265.29876570873523,265.2922191165033,0.0065465922319276615,0.046278927550889935,-0.039732335318962274,False,False
2124,265.0,265.2528017535452,265.2705732560216,-0.017771502476364276,0.033468841545439096,-0.05124034402180337,False,False
2125,265.0,265.21390917607675,265.25053079261255,-0.036621616535796875,0.019450749929191904,-0.05607236646498878,False,False
2126,264.9,265.16561545668037,265.2245655487153,-0.05895009203493373,0.003770581536366776,-0.06272067357130051,False,False
2127,265.0,265.1401361556526,265.20793106362527,-0.06779490797265453,-0.010542516365437486,-0.05725239160721704,False,False
2128,265.19,265.14780751632145,265.2066028366901,-0.05879532036863111,-0.020193077166076212,-0.0386022432025549,False,False
2129,264.99,265.1235294368874,265.1905581821204,-0.06702874523301716,-0.029560210779464406,-0.037468534453552756,False,False
2130,265.17,265.1306787542893,265.1890353538152,-0.05835659952589367,-0.03531948852875026,-0.02303711099714341,False,False
2131,264.93,265.0998050997832,265.1698475498289,-0.07004245004566201,-0.04226408083213261,-0.0277783692135294,False,False
2132,264.93,265.0736812382781,265.1520810646564,-0.0783998263783019,-0.04949122994136647,-0.028908596436935427,False,False
2133,264.85,265.03926874008147,265.12970468949663,-0.0904359494151663,-0.05768017383612644,-0.032755775579039866,False,False
2134,264.79,265.0009197031459,265.10454137916355,-0.10362167601766714,-0.06686847427243459,-0.036753201745232555,False,False
2135,264.78,264.966932056508,265.0805012770033,-0.11356922049526474,-0.07620862351700061,-0.03736059697826413,False,False
2136,264.78,264.9381732785837,265.0582419231512,-0.1200686445674819,-0.08498062772709687,-0.035088016840385025,False,False
2137,264.75,264.909223543417,265.0354091881029,-0.1261856446859042,-0.09322163111885834,-0.03296401356704587,False,False
2138,265.59,265.0139583828913,265.0764899889842,-0.06253160609287534,-0.08708362611366174,0.024552020020786408,True,False
2139,265.6,265.10411863167724,265.1152685083187,-0.011149876641468381,-0.07189687621922308,0.0607469995777547,False,False
2140,265.6,265.1804080729577,265.15117454473955,0.029233528218128413,-0.05167079533175279,0.0809043235498812,False,False
2141,265.69,265.2588068309642,265.19108754142553,0.06771928953867246,-0.027792778357667747,0.0955120678963402,False,False
2142,265.49,265.2943750108159,265.21322920502365,0.0811458057922323,-0.00600506152768774,0.08715086731992003,False,False
2143,265.6,265.34139423992116,265.24187889354045,0.0995153463807128,0.01509902005399237,0.08441632632672043,False,False
2144,265.66,265.3904105107025,265.2728508273523,0.11755968335023681,0.03559115271324126,0.08196853063699555,False,False
2145,265.8,265.4534242782868,265.3118989142151,0.1415253640716969,0.0567779949849324,0.08474736908676452,False,False
2146,265.6,265.47597438931956,265.3332397353843,0.14273465393523566,0.07396932677499306,0.0687653271602426,False,False
2147,265.8,265.5258244832704,265.3678145698003,0.15800991347009585,0.09077744411401362,0.06723246935608224,False,False
2148,265.8,265.56800533199805,265.39982830537065,0.1681770266274043,0.10625736061669175,0.061919666010712554,False,False
2149,265.5,265.55754297322915,265.40724843089873,0.15029454233041406,0.11506479695943622,0.03522974537097784,False,False
2150,265.72,265.58253636196315,265.43041521379513,0.15212114816802114,0.1224760672011532,0.029645080966867937,False,False
2151,265.74,265.60676153704577,265.4533474201807,0.1534141168650649,0.12866367713393556,0.024750439731129337,False,False
2152,265.5,265.5903366851926,265.456803166834,0.13353351835860394,0.12963764537886924,0.0038958729797347047,False,False
2153,265.7,265.60720796439375,265.4748177470685,0.1323902173252236,0.13018815976814013,0.00220205755708347,False,False
2154,265.79,265.6353298160255,265.498164580619,0.13716523540648495,0.1315835748958091,0.005581660510675851,False,False
2155,265.6,265.6298944597139,265.5057079450176,0.12418651469630504,0.1301041628559083,-0.005917648159603273,False,True
2156,265.74,265.6468337736041,265.5230629120533,0.12377086155078132,0.1288375025948829,-0.005066641044101594,False,False
2157,265.74,265.66116703920346,265.5391323259753,0.1220347132281745,0.12747694472154122,-0.005442231493366728,False,False
2158,265.67,265.6625259562491,265.5488262277549,0.11369972849422538,0.12472150147607806,-0.011021772981852682,False,False
2159,265.65,265.66059888605696,265.5563205812545,0.10427830480244893,0.12063286214135224,-0.016354557338903314,False,False
2160,265.51,265.63742982666355,265.5528894270875,0.08454039957604209,0.11341436962829021,-0.02887397005224812,False,False
2161,265.49,265.61474831486913,265.54823095100693,0.06651736386220364,0.1040349684750729,-0.037517604612869265,False,False
2162,265.64,265.61863318950464,265.5550286583398,0.06360453116485587,0.09594888101302951,-0.03234434984817364,False,False
2163,265.3,265.5696126988116,265.5361376466109,0.03347505220074254,0.08345411525057211,-0.049979063049829575,False,False
2164,265.49,265.55736459130213,265.53272004315824,0.024644548143896827,0.07169220182923706,-0.04704765368534024,False,False
2165,265.4,265.5331546541787,265.5228889288502,0.010265725328508779,0.05940690652909141,-0.04914118120058263,False,False
2166,265.26,265.49113086122816,265.5034156748613,-0.012284813633129943,0.04506856249664715,-0.05735337612977709,False,False
2167,265.25,265.4540338056546,265.4846441433901,-0.030610337735481608,0.0299327824502214,-0.06054312018570301,False,False
2168,265.01,265.385720912477,265.44948531795376,-0.06376440547677475,0.011193344864822168,-0.07495775034159692,False,False
2169,265.27,265.3679176951728,265.43619010921645,-0.06827241404363349,-0.004699806916868965,-0.06357260712676452,False,False
2170,265.18,265.33900728053084,265.4172130640893,-0.07820578355847374,-0.01940100224518992,-0.058804781313283816,False,False
2171,265.35,265.34069846814145,265.41223431860124,-0.07153585045978161,-0.029827971888108262,-0.04170787857167335,False,False
2172,265.3,265.33443716535044,265.4039206653715,-0.06948350002107873,-0.03775907751470236,-0.03172442250637637,False,False
2173,265.25,265.3214468322196,265.3925191346032,-0.07107230238364082,-0.04442172248849005,-0.026650579895150767,False,False
2174,265.47,265.34430116572423,265.39825845796594,-0.05395729224170509,-0.04632883643913306,-0.007628455802572029,False,False
2175,265.14,265.31287021715127,265.3791282018203,-0.06625798466905053,-0.05031466608511656,-0.01594331858393397,False,False
2176,265.49,265.34012095297413,265.3873409276114,-0.04721997463724392,-0.04969572779554203,0.002475753158298108,True,False
2177,265.44,265.35548696020885,265.3912415996402,-0.035754639431331725,-0.046907510122699975,0.01115287069136825,False,False
2178,265.05,265.3084889663306,265.3659644441113,-0.057475477780712936,-0.04902110365430257,-0.008454374126410369,False,True
2179,265.32,265.3102598945874,265.3625596704734,-0.05229977588601287,-0.049676838100644626,-0.0026229377853682415,False,False
2180,265.3,265.30868144926626,265.3579256208087,-0.04924417154245475,-0.04959030478900665,0.00034613324655190236,True,False
2181,265.15,265.2842689186099,265.342523722971,-0.058254804361126844,-0.05132320470343069,-0.006931599657696151,False,True
2182,265.31,265.28822754651605,265.3401145583065,-0.051887011790427096,-0.05143596612082997,-0.0004510456695971249,False,False
2183,265.33,265.2946540778213,265.33936533176524,-0.044711253943944484,-0.05009102368545287,0.005379769741508389,True,False
2184,265.82,265.37547652738726,265.37496789978263,0.0005086276046313287,-0.03997109342743604,0.040479721032067366,False,False
2185,265.24,265.35463398471234,265.3649702775765,-0.010336292864167262,-0.03404413331478228,0.02370784045061502,False,False
2186,265.24,265.33699798706425,265.35571321997827,-0.018715232914018998,-0.03097835323462963,0.01226312032061063,False,False
2187,265.24,265.3220752198236,265.34714187035024,-0.025066650526639478,-0.0297960126930316,0.004729362166392123,False,False
2188,265.24,265.3094482629277,265.3392054355095,-0.02975717258181021,-0.029788244670787323,3.1072088977113915e-05,False,False
2189,265.2,265.2926100686311,265.32889392176804,-0.03628385313692206,-0.031087366364014275,-0.0051964867729077865,False,True
2190,265.2,265.2783623657648,265.31934622385927,-0.04098385809447791,-0.033066664710107004,-0.007917193384370906,False,False
2191,265.19,265.2647681556471,265.30976502209194,-0.04499686644481926,-0.035452705057049456,-0.009544161387769805,False,False
2192,265.24,265.26095767016295,265.30459724267774,-0.04363957251479178,-0.03709007854859792,-0.0065494939661938575,False,False
2193,265.2,265.25157956706096,265.29684929877567,-0.04526973171471127,-0.03872600918182059,-0.006543722532890678,False,False
2194,265.2,265.24364424905156,265.2896752766441,-0.04603102759256217,-0.04018701286396891,-0.005844014728593257,False,False
2195,265.05,265.21385282612056,265.27192155244825,-0.05806872632769,-0.04376335555671313,-0.01430537077097687,False,False
2196,265.2,265.211721622102,265.26659403004464,-0.054872407942639256,-0.04598516603389836,-0.008887241908740899,False,False
2197,265.24,265.2160721417786,265.2646241018932,-0.04855196011459384,-0.046498524850037457,-0.002053435264556383,False,False
2198,265.5,265.25975335073576,265.28205935360484,-0.022306002869072472,-0.04166002045384446,0.01935401758477199,True,False
2199,265.78,265.3397912967764,265.3189438459304,0.02084745084601991,-0.02915852619387159,0.0500059770398915,False,False
2200,265.54,265.3705926357339,265.33531837586145,0.0352742598724376,-0.016271968980609754,0.051546228853047354,False,False
2201,265.73,265.4258860763902,265.3645540517236,0.06133202466662624,-0.000751170251162555,0.0620831949177888,False,False
2202,265.88,265.49574975694554,265.4027352330774,0.0930145238681348,0.018001968572696918,0.07501255529543788,False,False
2203,265.9,265.55794210203084,265.43956966025684,0.11837244177399953,0.03807606321295744,0.08029637856104209,False,False
2204,265.89,265.60902793248766,265.4729348706082,0.13609306187947823,0.0576794629462616,0.07841359893321663,False,False
2205,265.86,265.6476390197973,265.50160636167425,0.14603265812303334,0.07535010198161594,0.0706825561414174,False,False
2206,265.34,265.60030993982843,265.48963552006876,0.1106744197596754,0.08241496553722784,0.028259454222447564,False,False
2207,265.36,265.56333917985484,265.48003288895256,0.08330629090227148,0.08259323061023657,0.0007130602920349116,False,False
2208,265.27,265.5182100752618,265.46447489717826,0.0537351780835138,0.07682162010489202,-0.023086442021378217,False,True
2209,265.29,265.4831008329138,265.45155083072063,0.03155000219317117,0.06776729652254786,-0.03621729432937669,False,False
2210,265.43,265.474931474004,265.4499544728895,0.024977001114507402,0.05920923744093977,-0.034232236326432366,False,False
2211,265.3,265.44801893954184,265.4388467341569,0.009172205384913923,0.049201831029734605,-0.04002962564482068,False,False
2212,265.39,265.4390929488431,265.4352284575527,0.003864491290414662,0.04013436308187062,-0.03626987179145596,False,False
2213,265.37,265.4284632644057,265.4303967199562,-0.0019334555504997297,0.03172079935539655,-0.03365425490589628,False,False
2214,265.07,265.37331506988176,265.4037006666261,-0.030385596744338272,0.01929952013544959,-0.04968511687978786,False,False
2215,265.12,265.33434352066917,265.3826858024316,-0.04834228176241595,0.005771159755876481,-0.054113441518292435,False,False
2216,265.39,265.34290605595083,265.3832275948441,-0.040321538893238085,-0.0034473799739464317,-0.036874158919291654,False,False
2217,265.15,265.31322820118913,265.36595147670744,-0.05272327551830358,-0.013302559082817862,-0.03942071643548572,False,False
2218,265.07,265.2758084779293,265.34402914509946,-0.0682206671701806,-0.024286180700290413,-0.04393448646989019,False,False
2219,265.43,265.29953025055556,265.3503973565736,-0.050867106018017694,-0.02960236576383587,-0.021264740254181822,False,False
2220,265.39,265.313448673547,265.3533308857163,-0.03988221216928878,-0.031658335044926454,-0.008223877124362323,False,False
2221,265.38,265.32368733915513,265.35530637566325,-0.03161903650811837,-0.031650475337564835,3.143882944646459e-05,True,False
2222,265.07,265.2846585177466,265.33417257005857,-0.04951405231196304,-0.03522319073244448,-0.01429086157951856,False,True
2223,265.02,265.2439418227087,265.310900527832,-0.06695870512334068,-0.04157029361062372,-0.02538841151271696,False,False
2224,265.0,265.20641231152274,265.28787085910375,-0.08145854758100768,-0.04954794440470052,-0.03191060317630716,False,False
2225,265.0,265.17465657128844,265.26654709176273,-0.09189052047429414,-0.058016459618619245,-0.03387406085567489,False,False
2226,264.69,265.10009402185943,265.22383989978033,-0.12374587792089642,-0.07116234327907468,-0.052583534641821736,False,False
2227,264.71,265.04007955695795,265.18577768498176,-0.14569812802380966,-0.08606950022802168,-0.05962862779578798,False,False
2228,264.71,264.98929808665673,265.15053489350163,-0.16123680684489727,-0.10110296155139681,-0.060133845293500465,False,False
2229,264.92,264.9786368425557,265.1334582347237,-0.15482139216800306,-0.11184664767471807,-0.04297474449328499,False,False
2230,264.59,264.9188465590856,265.09320206918864,-0.17435551010305517,-0.1243484201603855,-0.05000708994266967,False,False
2231,264.75,264.8928701653801,265.0677796936932,-0.17490952831309414,-0.13446064179092723,-0.04044888652216691,False,False
2232,264.49,264.83089013993697,265.02498119786407,-0.19409105792709624,-0.14638672501816105,-0.04770433290893519,False,False
2233,264.43,264.7692147337928,264.9809085165408,-0.2116937827480001,-0.15944813656412887,-0.05224564618387123,False,False
2234,264.05,264.6585663132093,264.91195233013036,-0.25338601692106977,-0.17823571263551707,-0.0751503042855527,False,False
2235,264.1,264.572633034254,264.8518077130837,-0.2791746788296905,-0.19842350587435176,-0.08075117295533873,False,False
2236,264.5,264.56145872129184,264.8257478824849,-0.2642891611930622,-0.21159663693809388,-0.05269252425496834,False,False
2237,264.18,264.50277276417,264.77791470600454,-0.27514194183453355,-0.22430569791738184,-0.05083624391715172,False,False
2238,264.59,264.5161923389131,264.76399509815235,-0.24780275923927775,-0.22900511018176103,-0.018797649057516713,False,False
2239,264.9,264.575239671388,264.77406953532625,-0.19882986393827196,-0.22297006093306324,0.02414019699479128,True,False
2240,264.76,264.60366433732827,264.7730273475243,-0.1693630101960366,-0.21224865078565794,0.04288564058962133,False,False
2241,264.25,264.5492544392778,264.73428458104104,-0.1850301417632636,-0.20680494898117907,0.02177480721791547,False,False
2242,264.13,264.48475375631193,264.68952276022316,-0.204769003911224,-0.20639775996718807,0.0016287560559640757,False,False
2243,264.51,264.4886377938024,264.6762247779844,-0.18758698418196218,-0.2026356048101429,0.015048620628180714,False,False
2244,264.05,264.42115505629437,264.6298377573929,-0.20868270109855303,-0.20384502406782493,-0.004837677030728099,False,True
2245,264.44,264.42405427840293,264.61577570128975,-0.1917214228868147,-0.2014203038316229,0.009698880944808197,True,False
2246,264.1,264.3741997740333,264.5775700937868,-0.20337031975350328,-0.201810307015999,-0.0015600127375042794,False,True
2247,264.08,264.32893827033587,264.54071304980255,-0.21177477946667977,-0.20380320150613518,-0.007971577960544596,False,False
2248,264.14,264.29987084413034,264.511030601669,-0.21115975753866678,-0.20527451271264152,-0.00588524482602526,False,False
2249,264.99,264.40604456041797,264.5465098163602,-0.14046525594221748,-0.1923126613585567,0.051847405416339226,True,False
2250,265.0,264.4974223203537,264.580101681815,-0.0826793614613166,-0.1703860013791087,0.0877066399177921,False,False
2251,265.62,264.6701265787608,264.65713118686574,0.012995391895060493,-0.13370972272427487,0.14670511461933536,False,False
2252,266.37,264.93164556664374,264.784010358209,0.14763520843473543,-0.07744073649247281,0.22507594492720823,False,False
2253,266.4,265.1575462486985,264.90371329463795,0.25383295406055595,-0.011185998381867061,0.265018952442423,False,False
2254,265.6,265.22561605659104,264.95529008762776,0.2703259689632773,0.045116395087161816,0.2252095738761155,False,False
2255,265.1,265.2062905094232,264.96600934039606,0.24028116902712782,0.08414934987515502,0.1561318191519728,False,False
2256,263.99,265.0191688925888,264.8937123522186,0.12545654037023724,0.09241078797417146,0.033045752396065775,False,False
2257,263.7,264.81621983219054,264.8052892150172,0.01093061717335786,0.07611475381400874,-0.06518413664065088,False,True
2258,263.41,264.59987831954584,264.7019344583492,-0.10205613880339115,0.040480575290528766,-0.1425367140939199,False,False
2259,263.84,264.4829739626926,264.6380874614345,-0.15511349874191183,0.001361760484040648,-0.15647525922595248,False,False
2260,263.7,264.36251642997064,264.5685995013282,-0.20608307135756831,-0.04012720588428115,-0.16595586547328717,False,False
2261,263.3,264.19905236382135,264.47462916789647,-0.275576804075115,-0.08721712552244792,-0.18835967855266705,False,False
2262,262.98,264.0115058463104,264.3639158962004,-0.3524100498900111,-0.14025571039596058,-0.21215433949405055,False,False
2263,263.51,263.9343511007242,264.30066286685224,-0.3663117661280353,-0.18546692154237554,-0.18084484458565975,False,False
2264,264.0,263.94445093138205,264.2783915433817,-0.3339406119996511,-0.21516165963383066,-0.11877895236582042,False,False
2265,264.39,264.0129969419387,264.28665883646454,-0.2736618945258442,-0.2268617066122334,-0.04680018791361082,False,False
2266,264.8,264.1340743354866,264.3246841078375,-0.1906097723509106,-0.21961131975996886,0.029001547409058276,True,False
2267,265.28,264.31037059156563,264.3954482479977,-0.08507765643207676,-0.19270458709439048,0.10762693066231371,False,False
2268,264.91,264.4026212697863,264.4335631925905,-0.030941922804174737,-0.16035205423634735,0.12941013143217261,False,False
2269,264.45,264.4099103052038,264.4347807338801,-0.024870428676251777,-0.13325572912432823,0.10838530044807645,False,False
2270,264.82,264.47300102748017,264.4633154943334,0.009685533146750913,-0.10466747667011242,0.11435300981686333,False,False
2271,263.91,264.38638548479094,264.42232916141984,-0.03594367662890363,-0.09092271666187067,0.05497904003296704,False,False
2272,264.02,264.3300184871308,264.39252700131465,-0.06250851418383263,-0.08523987616626308,0.022731361982430448,False,False
2273,265.27,264.47463102757223,264.4575250012173,0.017106026354952064,-0.06477069566202005,0.08187672201697212,False,False
